user_id,age,race_ethnicity,income_bracket,education_level,geography,insurance_type,owns_wearable,uses_wearable_for_health,shares_data_with_provider
U01819,41,asian,upper_middle,graduate,urban,private,True,False,False
U01820,18,white,lower_middle,some_college,suburban,medicaid,True,False,False
U01821,56,white,upper_middle,less_than_hs,urban,private,True,True,True
U01822,63,white,upper_middle,some_college,suburban,medicare,False,False,False
U01823,54,black,low,high_school,urban,medicare,True,False,False
U01824,31,white,lower_middle,some_college,rural,private,False,False,False
U01825,55,white,upper_middle,high_school,urban,private,True,True,True
U01826,57,white,lower_middle,less_than_hs,suburban,medicaid,False,False,False
U01827,68,white,low,high_school,suburban,medicaid,False,False,False
U01828,31,white,low,less_than_hs,urban,private,False,False,False
U01829,41,other,lower_middle,some_college,urban,medicaid,False,False,False
U01830,56,white,middle,high_school,suburban,private,True,True,False
U01831,45,white,upper_middle,bachelors,suburban,medicare,True,True,False
U01832,28,asian,lower_middle,bachelors,rural,private,True,False,False
U01833,51,white,upper_middle,graduate,urban,private,False,False,False
U01834,53,white,lower_middle,graduate,suburban,medicaid,True,True,False
U01835,46,hispanic_latino,middle,some_college,urban,medicare,False,False,False
U01836,48,asian,lower_middle,less_than_hs,urban,uninsured,True,True,False
U01837,41,hispanic_latino,upper_middle,some_college,suburban,private,True,True,True
U01838,67,white,high,graduate,suburban,uninsured,True,True,False
U01839,31,multiracial,middle,high_school,urban,private,True,False,False
U01840,36,white,low,high_school,rural,medicaid,False,False,False
U01841,45,multiracial,lower_middle,high_school,suburban,military_va,False,False,False
U01842,58,hispanic_latino,low,less_than_hs,suburban,private,False,False,False
U01843,22,asian,upper_middle,bachelors,urban,medicare,True,False,False
U01844,25,white,low,some_college,rural,private,True,False,False
U01845,18,white,high,bachelors,suburban,private,False,False,False
U01846,45,black,upper_middle,graduate,suburban,private,False,False,False
U01847,28,white,middle,high_school,urban,medicare,False,False,False
U01848,39,white,upper_middle,some_college,rural,medicare,True,False,False
U01849,54,asian,low,high_school,suburban,private,True,True,False
U01850,35,black,upper_middle,bachelors,suburban,private,False,False,False
U01851,48,white,low,high_school,suburban,medicaid,False,False,False
U01852,40,white,upper_middle,high_school,suburban,private,True,False,False
U01853,55,white,middle,graduate,suburban,private,True,False,False
U01854,52,white,low,high_school,rural,military_va,False,False,False
U01855,34,white,upper_middle,bachelors,urban,private,True,False,False
U01856,42,hispanic_latino,low,some_college,urban,medicaid,False,False,False
U01857,60,black,low,bachelors,suburban,medicaid,False,False,False
U01858,50,white,upper_middle,bachelors,suburban,private,True,False,False
U01859,24,white,middle,graduate,suburban,private,True,True,False
U01860,54,black,high,bachelors,suburban,private,False,False,False
U01861,28,hispanic_latino,middle,bachelors,suburban,medicare,True,False,False
U01862,66,hispanic_latino,middle,bachelors,suburban,medicaid,False,False,False
U01863,60,white,lower_middle,some_college,suburban,medicare,False,False,False
U01864,49,hispanic_latino,low,high_school,rural,medicaid,False,False,False
U01865,47,white,high,graduate,urban,medicare,True,True,True
U01866,41,white,low,less_than_hs,suburban,uninsured,True,False,False
U01867,55,hispanic_latino,middle,some_college,rural,military_va,False,False,False
U01868,39,white,lower_middle,bachelors,urban,private,True,True,True
U01869,48,white,lower_middle,bachelors,suburban,military_va,False,False,False
U01870,58,white,middle,graduate,urban,medicaid,False,False,False
U01871,36,white,upper_middle,graduate,suburban,medicare,True,True,True
U01872,35,white,upper_middle,high_school,suburban,private,True,False,False
U01873,27,black,upper_middle,graduate,urban,military_va,True,False,False
U01874,29,white,lower_middle,some_college,rural,medicare,False,False,False
U01875,18,white,middle,bachelors,urban,medicaid,False,False,False
U01876,55,hispanic_latino,low,high_school,suburban,medicaid,False,False,False
U01877,72,white,upper_middle,graduate,suburban,medicare,True,True,False
U01878,66,asian,lower_middle,some_college,urban,uninsured,False,False,False
U01879,20,white,middle,bachelors,urban,private,False,False,False
U01880,55,white,lower_middle,high_school,rural,private,False,False,False
U01881,66,white,upper_middle,some_college,suburban,private,True,False,False
U01882,38,hispanic_latino,upper_middle,bachelors,urban,medicare,True,False,False
U01883,46,white,high,less_than_hs,suburban,private,True,False,False
U01884,18,asian,low,some_college,suburban,uninsured,False,False,False
U01885,49,white,high,bachelors,urban,private,False,False,False
U01886,29,black,lower_middle,some_college,suburban,medicaid,False,False,False
U01887,47,white,middle,high_school,suburban,private,False,False,False
U01888,21,white,lower_middle,high_school,urban,medicaid,False,False,False
U01889,53,white,lower_middle,some_college,rural,uninsured,False,False,False
U01890,60,white,middle,some_college,urban,medicare,True,False,False
U01891,33,white,lower_middle,high_school,urban,uninsured,False,False,False
U01892,27,black,middle,high_school,urban,military_va,True,False,False
U01893,18,white,middle,high_school,suburban,private,False,False,False
U01894,41,white,upper_middle,bachelors,suburban,medicare,False,False,False
U01895,36,white,upper_middle,some_college,rural,private,False,False,False
U01896,21,white,middle,some_college,urban,private,True,False,False
U01897,51,white,lower_middle,some_college,suburban,private,False,False,False
U01898,38,black,upper_middle,bachelors,suburban,private,True,True,False
U01899,28,white,low,high_school,urban,medicare,True,False,False
U01900,36,hispanic_latino,lower_middle,high_school,urban,medicaid,False,False,False
U01901,61,white,low,bachelors,suburban,private,False,False,False
U01902,54,white,upper_middle,bachelors,urban,private,True,False,False
U01903,43,hispanic_latino,middle,some_college,suburban,private,False,False,False
U01904,54,white,upper_middle,graduate,suburban,private,True,False,False
U01905,27,white,lower_middle,some_college,urban,uninsured,False,False,False
U01906,45,asian,middle,bachelors,rural,private,False,False,False
U01907,47,asian,middle,graduate,suburban,private,False,False,False
U01908,37,hispanic_latino,low,less_than_hs,suburban,military_va,False,False,False
U01909,51,white,middle,bachelors,suburban,uninsured,False,False,False
U01910,33,black,upper_middle,bachelors,suburban,private,False,False,False
U01911,52,multiracial,middle,some_college,suburban,medicaid,True,True,False
U01912,53,asian,low,high_school,urban,private,False,False,False
U01913,18,white,middle,high_school,suburban,medicaid,False,False,False
U01914,62,white,lower_middle,graduate,suburban,private,True,True,True
U01915,18,white,low,less_than_hs,suburban,medicaid,False,False,False
U01916,35,white,lower_middle,high_school,suburban,private,True,True,True
U01917,60,black,middle,bachelors,urban,medicaid,False,False,False
U01918,40,white,lower_middle,some_college,rural,private,False,False,False
U01919,23,white,upper_middle,some_college,urban,private,False,False,False
U01920,28,white,lower_middle,bachelors,urban,private,False,False,False
U01921,60,white,upper_middle,bachelors,suburban,medicare,True,False,False
U01922,18,white,lower_middle,bachelors,suburban,private,False,False,False
U01923,61,white,middle,high_school,urban,private,True,False,False
U01924,44,white,upper_middle,high_school,suburban,private,False,False,False
U01925,27,asian,middle,bachelors,suburban,medicaid,False,False,False
U01926,36,white,low,less_than_hs,urban,medicare,False,False,False
U01927,29,white,middle,some_college,rural,military_va,True,False,False
U01928,57,white,high,high_school,suburban,private,True,True,False
U01929,55,white,high,graduate,suburban,private,True,True,False
U01930,19,white,lower_middle,bachelors,urban,private,False,False,False
U01931,38,white,upper_middle,graduate,suburban,private,True,False,False
U01932,32,white,lower_middle,graduate,rural,medicare,False,False,False
U01933,64,white,low,bachelors,urban,medicaid,False,False,False
U01934,24,black,middle,some_college,urban,uninsured,False,False,False
U01935,69,white,middle,some_college,urban,private,False,False,False
U01936,44,white,middle,graduate,urban,private,True,True,True
U01937,27,black,upper_middle,graduate,rural,private,False,False,False
U01938,34,white,lower_middle,graduate,suburban,private,False,False,False
U01939,32,white,upper_middle,graduate,suburban,private,False,False,False
U01940,25,white,lower_middle,high_school,rural,private,False,False,False
U01941,46,white,low,bachelors,rural,private,True,True,False
U01942,26,white,lower_middle,graduate,suburban,private,False,False,False
U01943,18,other,high,graduate,suburban,medicaid,False,False,False
U01944,39,other,middle,bachelors,suburban,medicare,True,True,True
U01945,18,multiracial,low,high_school,urban,uninsured,False,False,False
U01946,33,white,upper_middle,graduate,suburban,private,True,False,False
U01947,31,white,high,some_college,suburban,medicare,True,False,False
U01948,31,white,high,graduate,urban,private,True,True,False
U01949,75,white,middle,high_school,suburban,private,True,True,True
U01950,45,white,middle,some_college,suburban,medicaid,True,False,False
U01951,48,white,middle,high_school,urban,private,True,True,True
U01952,18,white,upper_middle,bachelors,urban,private,True,False,False
U01953,35,white,high,bachelors,suburban,private,True,True,False
U01954,48,white,upper_middle,graduate,suburban,private,True,True,False
U01955,29,hispanic_latino,middle,some_college,suburban,private,False,False,False
U01956,58,white,low,bachelors,suburban,medicaid,False,False,False
U01957,26,hispanic_latino,middle,some_college,urban,private,False,False,False
U01958,40,white,lower_middle,less_than_hs,urban,military_va,True,False,False
U01959,36,white,low,some_college,urban,medicare,True,False,False
U01960,47,white,middle,bachelors,urban,private,False,False,False
U01961,35,white,upper_middle,bachelors,suburban,private,False,False,False
U01962,40,white,high,graduate,rural,medicare,False,False,False
U01963,41,white,upper_middle,graduate,urban,medicare,False,False,False
U01964,33,black,upper_middle,bachelors,suburban,private,False,False,False
U01965,52,white,upper_middle,graduate,suburban,military_va,False,False,False
U01966,48,white,upper_middle,bachelors,suburban,private,True,True,True
U01967,43,asian,low,some_college,urban,uninsured,False,False,False
U01968,38,white,upper_middle,bachelors,urban,private,False,False,False
U01969,56,white,low,less_than_hs,rural,medicaid,False,False,False
U01970,41,white,low,less_than_hs,urban,private,False,False,False
U01971,40,white,lower_middle,bachelors,suburban,military_va,True,False,False
U01972,46,white,upper_middle,bachelors,suburban,uninsured,True,True,False
U01973,70,white,upper_middle,some_college,urban,private,True,False,False
U01974,24,hispanic_latino,high,graduate,suburban,private,False,False,False
U01975,56,white,high,bachelors,urban,private,True,True,False
U01976,18,white,high,bachelors,urban,private,True,True,True
U01977,48,white,low,bachelors,suburban,medicaid,False,False,False
U01978,68,asian,high,bachelors,rural,private,True,False,False
U01979,52,hispanic_latino,upper_middle,some_college,urban,private,True,False,False
U01980,47,asian,high,bachelors,urban,private,True,False,False
U01981,36,black,lower_middle,high_school,rural,uninsured,False,False,False
U01982,45,black,low,some_college,urban,medicaid,False,False,False
U01983,41,white,high,graduate,rural,private,False,False,False
U01984,33,asian,lower_middle,some_college,suburban,medicaid,False,False,False
U01985,40,white,middle,bachelors,suburban,private,True,False,False
U01986,47,white,middle,some_college,suburban,medicare,False,False,False
U01987,33,black,low,high_school,suburban,uninsured,False,False,False
U01988,32,white,low,high_school,urban,medicare,False,False,False
U01989,24,white,high,less_than_hs,rural,private,True,False,False
U01990,50,white,high,graduate,rural,medicare,False,False,False
U01991,53,white,high,bachelors,rural,private,False,False,False
U01992,48,hispanic_latino,lower_middle,some_college,suburban,medicaid,True,False,False
U01993,59,white,lower_middle,less_than_hs,suburban,medicaid,False,False,False
U01994,46,hispanic_latino,middle,bachelors,suburban,medicare,True,True,False
U01995,50,white,middle,high_school,urban,private,False,False,False
U01996,49,hispanic_latino,low,high_school,suburban,uninsured,False,False,False
U01997,43,white,upper_middle,graduate,suburban,uninsured,False,False,False
U01998,37,asian,high,bachelors,suburban,private,True,True,False
U01999,78,white,middle,graduate,suburban,private,False,False,False
